id,energy
random1284944,-168.46840564000001
random1173520,-324.53613915999995
random786366,-545.39469021
random467673,-193.16482598
random1258998,-482.20383766
random1347202,-358.64776960999995
random1587881,-489.30454712999995
random594931,-12.37196539
random2481547,-528.02634163
random1884096,-393.64274494
random2108705,-272.75810473999996
random2499579,-312.07207402999995
random1557100,-422.46464979999996
random2297467,-244.43066187
random593925,-501.95924055999996
random1974642,-690.97238398
random862302,-108.698845
random1733870,-437.84764871
random2044818,-349.57492121999996
random939158,-595.1547712
random1854275,-218.9105097
random1210174,-1097.21202404
random369096,-197.47327665
random1381620,-105.18410476
random2185589,-480.31565806
random1747211,-314.61187578
random2292739,-251.88529343
random2219455,-202.19496895
random111311,-743.3605478100001
random1269686,-138.71025413
random728926,-330.6276772
random308895,-105.99293911000001
random390225,-306.02247031999997
random171007,-174.4711756
random128069,-371.41233791999997
random922684,-356.7372541
random920470,-85.38952046
random2166214,-394.00844238999997
random1160390,-533.67260816
random548750,-584.5192076100001
random544515,-550.5983122
random670165,-191.86063986
random1324707,-559.5430692900001
random988887,-376.61725294999997
random721444,-382.6978132
random1813396,-129.79459945
random1756602,-120.72179294
random1129867,-126.53799734
random527860,-510.30554508
random1688951,-498.57080893999995
random1809427,-322.44634861
random804067,-329.30350459
random2257719,-667.2030019800001
random663596,-78.89417164
random1255907,-88.2863887
random420986,-482.68765492
random1286893,-120.02172589
random143694,-403.83170851
random764993,-510.74201425999996
random1152476,-187.70594323
random757141,-364.36441830999996
random708231,-308.67494887
random1245168,-174.31184688
random1866231,-129.87560433
random1372840,-129.11935769
random422319,-278.98894727
random1594145,-244.287881
random556118,-228.13072022
random688301,-76.53704291
random1743443,-432.45703204999995
random2423035,-497.71216254999996
random2192599,-398.50057332
random2357311,-396.35606839999997
random463046,-403.87095636
random1603886,-407.80248945
random554615,-553.60142923
random1994154,-221.86833343
random1862704,-726.1166811
random1261344,-310.78933842
random2282617,-44.102399080000005
random836062,-328.05513582
random438769,-1177.58999974
random1972224,-717.7925562600001
random2253229,-302.1088638
random1497935,-360.73610104
random1456973,-583.89282442
random1723481,-464.05877426999996
random297972,-194.20753176
random56600,-213.76632665
random1901033,-325.08511140999997
random2175611,-183.96046997
random1169977,-881.88960038
random1187556,-147.79915325
random207,-287.39910282
random976422,-418.02082196
random2001222,-63.50337549
random83947,-196.79509727
random1329071,-259.2318653
random587237,-859.0608459800001
random1723736,-197.52048597
random1564683,-433.47117141999996
random2135858,-76.76869798
random2102221,-12.37196539
random2280995,-642.12844841
random1795444,-524.68333951
random1373090,-532.8532664300001
random69189,-126.3272962
random2423472,-486.26053274
random1895312,-464.38696659
random1933454,-951.0363739100001
random1147780,-603.29009883
random1443256,-442.69041986999997
random1466174,-142.24007469
random492776,-414.58695074999997
random2116736,-143.86706824
random1538783,-277.03155038
random2009716,-1173.79525438
random312568,-500.50548105999997
random1457883,-446.15953277999995
random712362,-190.22110367
random316028,-97.93704338
random736691,-225.88855306
random1206959,-243.1831041
random2356738,-527.00239476
random896772,-258.70085415
random1805278,-70.25768178
random1238840,-637.88874031
random1894975,-358.23000931999997
random255795,-92.12412838
random2027019,-372.72114538
random734204,-237.22541404
random2062685,-263.23204217999995
random1066162,-74.50569115
random2037090,-604.64908733
random1253362,-30.09415489
random1103597,-215.61604446
random1285404,-90.2216323
random1917968,-62.73807611
random946457,-13.885450680000002
random1589372,-312.31848023
random642884,-85.2725575
random495795,-350.30905694999996
random1331549,-113.71259914000001
random1945730,-170.53279332
random1359120,-426.14368427
random1310377,-330.22210148
random143079,-194.38254652
random482915,-903.53828021
random1938188,-182.61012512
random65586,-525.96578495
random2361211,-641.15807061
random1909583,-187.93766775
random1913270,-189.83109088
random2070322,-317.54072420999995
random2176162,-23.79587651
random2280389,-575.3627808900001
random1226096,-47.01414813
random971382,-99.9467126
random907295,-225.46692376000001
random2293136,-249.61909309
random2283928,-627.2757709800001
random2333617,-400.41403098999996
random1568621,-630.58353991
random2023817,-348.85841796999995
random1467846,-174.85515442
random1325330,-294.75900098999995
random2157920,-248.43596905
random2424059,-535.9031296200001
random1504822,-324.33726463
random1710907,-43.89895184
random2100695,-169.67008548
random715585,-83.98436427
random582950,-309.54082939
random882058,-867.7012342
random1585912,-1451.308555
random1834001,-341.06389921
random1408168,-15.17462119
random2163513,-131.38940058
random742297,-3.55498818
random1213084,-300.01944491999996
random207750,-409.17522023
random1395056,-215.77671391
random1718736,-205.27078126
random1558060,-337.79119163999997
random1014049,-144.51995129
random941132,-79.61412656
random1975903,-17.09982017
random746071,-288.99464692
random2474203,-318.01754502
random476695,-62.78261262
random2238594,-294.10907297
random1130903,-445.03171211999995
random115892,-390.52632330999995
random987809,-47.94477417
random459398,-334.27392413999996
random1291334,-380.65330011
random2271055,-632.4032302400001
random2275598,-628.99200848
random2239652,-414.52897835
random1077365,-374.40799275999996
random2217771,-414.98772345
random491770,-207.20785736
random1269945,-219.62721235
random1185212,-275.72979976
random1152954,-11.65840394
random974815,-805.45328954
random780634,-498.71220722
random685738,-383.19212368999996
random2261373,-276.41020784
random1382576,-300.86313500999995
random1228850,-31.60653361
random515544,-93.44382641
random1916843,-1398.51524858
random169449,-158.53082749
random2068232,-832.17585277
random1957391,-192.94449559
random1335371,-212.68783993
random726501,-1515.43592906
random317654,-469.93649032999997
random913660,-499.02311333
random139782,-310.18701168999996
random2041885,-1003.10798392
random261403,-104.49748914
random1632427,-429.50299333
random2100833,-684.8514499600001
random1106065,-305.59552587999997
random1606972,-304.28652151999995
random966824,-240.39517915
random696491,-292.28653657999996
random1626095,-55.843699300000004
random85199,-283.48211437
random2337267,-213.25568045
random1812400,-740.71317746
random1628100,-128.82768461
random205251,-533.42026996
random1233338,-423.55243671999995
random2184175,-148.03908483
random12925,-84.36209464000001
random1738909,-86.81447518
random712429,-56.21972737
random2130302,-138.81617627
random1094783,-496.16599148999995
random947489,-175.48147957
random2400964,-122.47199191
random412531,-260.66860011
random307064,-919.94985461
random1137182,-159.7390071
random1841666,-259.52120068
random2071600,-104.48235262
random29613,-304.45962040999996
random1247545,-291.6342094
random2062289,-260.04365801
random1718689,-927.84986411
random567103,-286.50586310999995
random833354,-127.18500936000001
random544916,-579.17825278
random903950,-374.24174194
random1974671,-469.06950714
random1816173,-381.89987087
random579480,-513.59278427
random96025,-392.04536558999996
random262266,-558.13380684
random1910436,-273.18654934999995
random1939626,-143.73577864
random2163312,-369.56402524
random1308083,-183.9774904
random504467,-258.89368872
random529641,-390.07955269999997
random2452100,-594.12258438
random1996338,-221.6539751
random1234172,-588.84793791
random1382387,-608.9171678900001
random208986,-117.47529129
random1430865,-180.98066711
random1210911,-159.77141021
random855533,-446.18066017999996
random904684,-398.23542501
random888772,-703.96558757
random2233751,-673.4516537200001
random448828,-646.53301633
random1055023,-156.25705559
random931767,-100.0867016
random2327668,-397.84363293999996
random2011872,-209.7799567
random1479734,-132.54310763
random614742,-309.16949259999996
random2374070,-471.95019173
random1376404,-68.25374527
random1450079,-140.86381154
random765618,-148.56577835000002
random640065,-1070.73020428
random736010,-1039.21956616
random110502,-93.99320266000001
random958442,-164.76256609
random1027950,-476.65523657
random2090690,-645.43462241
random1546117,-210.27005629
random877102,-173.53043332000001
random479258,-978.73644602
random1914371,-455.71479436
random2308751,-29.28239704
random1602244,-337.0216327
random838148,-476.51372906999995
random687151,-596.83208303
random1797752,-1313.25161353
random330243,-175.02052396
random1047915,-445.10374005
random2170786,-63.79837698
random1998592,-517.15585101
random1471599,-527.64660023
random1845393,-170.50412183
random1519683,-225.55762163
random1986646,-53.39211497
random2124170,-294.1741143
random6513,-365.90966455
random923289,-338.90321484
random1495217,-177.83884664
random1375908,-94.54963856
random1290920,-125.97435272
random2222396,-631.36048758
random202811,-304.53062832999996
random1365662,-271.47270316
random587092,-185.64773951
random2297767,-328.28954274999995
random982200,-675.61966521
random292408,-110.34470339
random610429,-684.6485017800001
random2175719,-886.29620521
random1884913,-13.809927129999998
random839575,-731.34847955
random2064427,-377.0104199
random522855,-634.63582927
random366300,-258.72731833
random2315521,-341.46872642
random2037166,-197.18504484
random1045954,-77.07649356
random1332557,-1067.89108913
random2287230,-1150.95176231
random2305763,-301.38760711
random808551,-281.64139637
random1862276,-85.01893174
random769100,-720.2715560700001
random1490562,-353.57148169
random1800768,-240.60795593
random1632164,-295.56528101
random76648,-204.83296896000002
random208320,-435.93469632
random1842013,-284.13478348999996
random1442251,-58.752793350000005
random1524041,-256.65686992999997
random2449963,-280.14644501
random2408282,-362.74346154999995
random759422,-40.531505790000004
random1288602,-471.83185942
random507498,-291.86945519
random765115,-748.9446213
random1598803,-370.86033675
random1089693,-77.64485378
random1131196,-160.69242338
random581734,-362.64042042
random979953,-409.43248186999995
random971859,-201.42814613000002
random1856530,-252.51679373
random2071530,-286.80973129999995
random2436716,-12.137413200000001
random1159592,-94.49891833000001
random1132917,-544.1407646
random1540673,-180.53374409
random1039244,-581.60040974
random2109613,-46.827268460000006
random1088511,-219.83621769
random1816273,-381.01317710999996
random679472,-128.4984864
random1448733,-407.26956478999995
random464021,-539.77728128
random1789609,-431.20896852
random1409504,-438.52658764999995
random2359963,-507.55701746999995
random1174800,-238.00257574
random577785,-453.26204208999997
random1822233,-302.20280718
random1521664,-197.60237041
random2081841,-219.96518609
random1292481,-370.39273793999996
random1982410,-352.20216917
random524425,-513.9159819
random897139,-47.990404180000006
random1461064,-291.5465458
random2178838,-324.98316253999997
random1441170,-1897.6307717
random662801,-359.35242064
random2459371,-517.22436573
random1067855,-587.1403194000001
random1608466,-85.77409391
random2396841,-183.11335462
random2175466,-608.01819479
random1553917,-84.75135294
random2274033,-561.06197081
random1377760,-1308.60237589
random1478720,-476.54435058999996
random2268305,-472.14065009999996
random1841200,-339.55048282999996
random1700527,-549.7618608
random362795,-51.24023254
random931339,-179.86195089
random685904,-364.1331396
random964687,-147.65251625
random1144070,-432.70741359
random436771,-934.34943888
random1176896,-166.50394605
random1960504,-775.3603559200001
random1381093,-616.3798301
random507184,-289.73672588
random2227463,-362.40318783
random456059,-143.86314584000002
random892672,-698.58392226
random1908502,-473.04080933999995
random805533,-187.86465297
random1685049,-335.64407045999997
random754902,-739.92346252
random1422513,-12.70712134
random1405886,-98.86060387
random1085152,-415.39905775
random923254,-363.7360591
random1932414,-23.34063444
random2015340,-417.74834709
random2438959,-222.39435191
random1776609,-291.25319579999996
random670450,-214.83807052
random863284,-1089.92190976
random2049796,-714.65926872
random1782590,-236.89768511
random438839,-102.61567658
random1549481,-433.01020394999995
random657855,-249.38011207
random2128495,-514.93217229
random1733213,-219.01442485
random490182,-455.47935162
random172780,-147.88665102000002
random2209559,-667.53553549
random1621611,-89.47835899
random748381,-478.76938380999997
random1832055,-648.3852781200001
random2044744,-261.24061213
random1560445,-99.01033204000001
random1853797,-459.90540109999995
random1985868,-233.10616598000001
random1023249,-144.71485715
random1894308,-159.24918818
random609664,-144.5794809
random2096760,-342.44331467999996
random1256852,-394.03414291999997
random1010649,-317.64671928999996
random809607,-533.82629678
random176180,-373.50911650999996
random2157476,-659.0129818
random759655,-162.89264151
random1346191,-382.46056515
random1690041,-461.20596768999997
random499027,-231.96897086
random1387421,-733.0861853
random1520958,-360.42594563999995
random1701568,-498.89354884
random1457023,-186.41988653
random1182704,-326.73530593
random1890857,-193.88012036
random654483,-163.40114234
random839081,-272.42753854999995
random588258,-544.05327672
random836001,-768.84606116
random2086339,-252.51479729
random2229827,-922.1584036500001
random569252,-99.6243141
random976373,-754.00036061
random2219053,-252.91330405
random1540988,-708.3219398
random1912093,-326.73002271999997
random1666829,-563.90351171
random151459,-369.76491009999995
random1496835,-397.00493743
random2022365,-162.79261941000001
random1748758,-353.20312081
random2245868,-402.68500797999997
random1215045,-284.63024002
random2148730,-841.17394745
random760701,-169.56715877
random2426959,-30.25678794
random1975417,-295.61716505
random960254,-228.51761655
random196967,-207.81947832
random2468810,-724.0262915000001
random2086900,-570.5929147400001
random1746190,-317.76013731999996
random453883,-474.61884898999995
random1403659,-133.51095748
random68156,-88.30353813
random2456229,-367.89646403999996
random1712853,-328.26068659
random2421004,-45.83197049
random1795706,-180.28628894
random762251,-51.680815130000006
random1601147,-673.36281395
random311718,-31.8290707
random2010598,-666.7817959800001
random1999786,-506.94094079999996
random828417,-25.1891604
random1775903,-265.01594887
random449346,-465.84520683999995
random1191571,-304.53873811
random1569941,-763.41100944
random1622791,-331.13859206999996
random377490,-371.27764014999997
random1259756,-229.94472294
random2435874,-270.34224571
random44502,-376.61211509
random137862,-127.5244574
random1322896,-46.777232000000005
random39711,-228.65194546
random91499,-143.12039057
random1458690,-184.09681506
random2167270,-247.45065681
random1157283,-155.34593778
random2338474,-256.90778321
random2421521,-473.58510121999996
random689829,-443.38238994999995
random96169,-327.24810528999996
random1356831,-143.85701361
random1930287,-336.36067939
random1613004,-304.12143796
random1594812,-412.68714423
random1011658,-219.64381814
random764441,-304.33281724999995
random654313,-424.96906922
random2255705,-131.24365425
random699788,-14.08554192
random265461,-14.51551344
random439770,-482.99461534999995
random1439953,-58.19883077
random751330,-396.80973859
random1671269,-464.73925956
random1942901,-317.94192057
random267770,-292.52044617999996
random1653815,-78.95720622
random1883553,-488.17331989999997
random1966686,-257.78586375
random1513654,-412.52049101999995
random528027,-322.97093921
random990693,-172.69921187
random1692650,-323.42439671
random41081,-312.65307934
random944606,-154.98004558
random1851926,-315.4434455
random2355262,-313.99962010999997
random1209339,-653.73837755
random1916004,-577.91025498
random754716,-167.32788491
random2020090,-90.55095605
random1588565,-318.68896236999996
random1803052,-377.17227091999996
random918542,-1335.65679825
random1822279,-397.68682400999995
random627265,-447.27578786
random1170401,-458.76867629
random1433498,-430.94913078999997
random1794253,-126.04812753
random543421,-575.69630412
random625647,-375.70245438999996
random1870874,-393.06926544
random2494238,-616.0453345000001
random874775,-832.06290134
random983765,-388.62886969
random2308167,-136.05945874
random1620200,-631.16546043
random1287072,-75.28753236
random1364088,-217.39718665
random2495662,-429.32898772
random1863313,-105.78337305000001
random1687696,-188.44190315
random1872006,-510.73174703999996
random759132,-730.93068008
random134591,-192.56297783
random608936,-62.797031710000006
random1496524,-372.36702443999997
random479900,-258.8450098
random156400,-134.23392682
random1542079,-834.4219590900001
random1108596,-350.14370370999995
random519744,-179.85024977
random1869955,-380.59601159
random1059403,-203.21355766
random1721305,-11.81564096
random1695301,-105.37189053
random486474,-723.1932809
random2416793,-238.38926938
random1912866,-219.62721235
random373670,-316.11613924
random1854237,-287.6617032
random1210064,-330.79810375
random1048760,-69.67608541
random981940,-223.42344356
random1796316,-310.70658674
random497371,-172.60589645
random1447208,-205.92101668
random1306550,-361.205653
random332746,-206.17440925
random577744,-615.98341101
random2386407,-168.54666965
random1542282,-368.34817316
random1186897,-146.01073619
random1829111,-87.34440495
random1844838,-547.21850441
random2368414,-155.30474674
random1733171,-266.42149935
random1627494,-211.59046927
random180563,-440.88910079
random263895,-123.41967904
random1105682,-189.0179566
random875936,-288.73156808
random1785596,-47.02168737
random1991070,-397.99765709999997
random1100773,-796.3738871200001
random1162189,-235.85962931
random2029414,-42.912149830000004
random1490125,-15.028586919999999
random689204,-213.20138065
random246991,-253.47525530000001
random890615,-587.6172323100001
random615672,-24.56111817
random96300,-58.752793350000005
random1818289,-272.49737695
random699448,-367.41737859
random1394019,-280.70146373999995
random888459,-358.26785122999996
random177773,-81.68197436
random1908285,-18.86096654
random1795909,-467.35211320999997
random1524798,-181.05251009
random1678858,-262.80754797
random1541561,-189.43546826
random1487127,-330.46797774
random831025,-184.34208431
random1824239,-118.42416843000001
random1754994,-888.4557162
random637643,-569.40377311
random1140479,-1209.92479006
random1510631,-655.0918794300001
random1367074,-166.11962451
random1921396,-219.44512495
random1288548,-280.68621163
random1436571,-248.01690406
random1862947,-496.15741032999995
random1772280,-222.47551861
random585893,-762.44208567
random458308,-402.30712268999997
random2319315,-517.2337647
random1033953,-660.48138025
random1870258,-378.75656047999996
random1375058,-227.62579869
random1212165,-170.94031577
random773611,-257.96160972999996
random1903145,-414.88249827
random2128839,-315.95992098
random2035031,-361.52369517
random2210176,-336.19377096
random1258923,-324.37949754
random933774,-728.24232666
random571185,-510.45658197999995
random1901024,-158.55688738
random676656,-543.42563113
random1900691,-733.4520949
random2149170,-270.48865100999996
random1177110,-112.2082488
random848132,-706.21625263
random2266819,-453.84310208
random1838641,-712.74599533
random2067796,-179.37127802
random1449440,-541.33442067
random1884488,-305.16996735
random611404,-303.44194632
random1955818,-220.7247176
random1680393,-73.20772132
random330973,-287.92387811
random1923258,-24.11827416
random1358450,-133.53266654
random153701,-129.3911741
random1830887,-205.06474304
random1409856,-355.14370477
random1951296,-35.498803210000005
random560141,-239.18806904000002
random1382622,-376.93164217
random1588633,-157.12212419
random14072,-111.68875221
random1760032,-849.32430679
random1932326,-970.52671488
random2091972,-204.32488491
random1263229,-98.57496257
random852393,-46.43140154
random2495628,-19.10371916
random1246667,-459.17302357999995
random144496,-218.81131743
random1845131,-92.94391313
random2105825,-602.32691737
random2311533,-402.54182844999997
random1353870,-440.90868216999996
random1407626,-350.60373011999997
random503890,-360.4224344
random1565387,-469.95089807
random1750331,-280.67489254
random51686,-523.3000753800001
random2441105,-607.73034625
random2037740,-321.83349432
random1653731,-579.11916928
random1373080,-348.55103728999995
random1515610,-115.81329102000001
random1181706,-1177.85486852
random1260512,-306.10207676
random1427065,-648.62091209
random816344,-47.54947553
random2248350,-219.21037853
random2251615,-105.91290041
random1375787,-374.22484049999997
random1623017,-743.47266459
random2370898,-141.41519759
random1761773,-168.90315214
random1042947,-438.22755699
random2265603,-200.27180767000002
random1780201,-77.57069879000001
random536968,-88.75926132000001
random2391896,-82.26080532
random233817,-406.80036781999996
random1163119,-378.11559945
random836257,-373.58750413999996
random2294106,-413.26724578
random1412333,-66.71770426
random695312,-262.63039244
random750881,-505.32781464
random294053,-71.64889011
random757993,-306.56999657999995
random364864,-61.64222843
random2048234,-500.47144614999996
random2185033,-307.90664876999995
random1764826,-430.40110771999997
random1753969,-549.6791268100001
random1305290,-386.05064640999996
random2488665,-438.19513061
random1870917,-919.29196515
random568654,-299.9378281
random796545,-714.21143056
random636232,-979.0942038300001
random454805,-47.534571320000005
random1383178,-775.7094796
random2254529,-95.0633888
random2076627,-137.38416043
random1044134,-93.85324199
random611289,-357.95196597999995
random1042066,-271.37725360999997
random846329,-261.61473694
random1710817,-389.24815464999995
random1543864,-141.20997224
random882587,-827.42036055
random714660,-178.03541077
random285141,-97.1703518
random1809570,-61.99625695
random2326873,-419.80101543999996
random2374447,-88.35708896
random2197267,-843.8858623
random584389,-190.16024702
random1280292,-307.79299841
random615911,-356.16179883999996
random397923,-128.07638058
random15102,-109.03342689
random1080285,-32.80057347
random1587635,-98.83467623
random1716484,-25.793073189999998
random1179878,-271.26134185999996
random2410355,-119.55490395
random936711,-609.62365085
random1460360,-787.58622568
random381901,-206.30956667
random1223549,-336.94070517
random1006965,-13.422574229999999
random2126231,-318.78238361999996
random1894250,-170.36196461
random670865,-471.23578684999995
random238279,-524.66739668
random264288,-370.53140893
random1084557,-105.0403658
random1724751,-317.77570649999996
random2062085,-174.52481302
random701892,-560.51863904
random528825,-390.98503203999996
random2350833,-104.86502234
random920794,-230.50634729
random2161278,-454.92160624999997
random783431,-88.38759704
random1592017,-209.96452035000002
random2442551,-51.02750959
random1006772,-690.49513705
random2164829,-100.84928759
random668050,-507.54044928999997
random1389439,-165.96388369
random1072210,-481.07652322999996
random937615,-322.52729565
random1021014,-166.26775263
random2003218,-161.50563134
random1192041,-269.02692155
random2071234,-231.72746998
random1820742,-112.09139141
random2144278,-418.37507518999996
random1660769,-824.76004764
random1074106,-87.73538048
random2036052,-370.12211333
random908215,-315.38135291
random798276,-369.38744693999996
random276738,-387.55985813999996
random1349261,-1141.11537469
random1820932,-644.53652577
random1395786,-134.25049831
random1394672,-65.54140424
random1129547,-616.13530473
random677891,-731.16353556
random2008582,-548.83979673
random2261788,-775.76881903
random1916139,-232.33567536
random813334,-252.33425455
random1585517,-892.7166414000001
random1030433,-830.22117741
random2046780,-168.97210855
random2122665,-98.28479935
random2297578,-377.17227091999996
random1904018,-554.02579102
random2181941,-189.81947014
random1288621,-1038.24907592
random1008593,-357.45009059999995
random2360837,-547.8295986100001
random1122633,-368.43243151999997
random68107,-97.1703518
random2330529,-303.10403961
random655915,-329.25513892
random966848,-87.21547858
random715027,-413.22284830999996
random2470096,-951.18904223
random143597,-268.27738153999996
random1077666,-617.27460484
random490255,-236.90396985
random1868615,-357.98143655999996
random876848,-697.38986443
random2413864,-444.13854045
random971838,-366.0936116
random1102253,-420.62720182
random1678477,-204.61418751
random1390743,-619.4089476600001
random1346007,-272.47325523999996
random673010,-253.63094808
random2237684,-208.00538792
random537941,-536.0511275900001
random994504,-507.74199687
random1248939,-266.00362945999996
random2342878,-125.64530621
random217906,-242.58393285
random1990989,-514.34385725
random1345009,-331.11934371999996
random669130,-189.74675971
random588390,-213.59448294
random1831416,-564.56949782
random2151732,-223.21200648
random612672,-127.49815703
random579614,-552.5722628
random780231,-155.80902195000002
random1629868,-358.54354659999996
random941323,-850.28528397
random666147,-695.42651888
random1109979,-14.878193020000001
random2234580,-175.81412259
random1044137,-320.79618475999996
random1203321,-359.70466964999997
random2164757,-650.76663074
random2402257,-212.22760062
random170334,-144.54207176
random849457,-224.60590545
random997975,-117.28211849
random211162,-254.397042
random1117085,-222.31310783
random2223189,-225.22155215
random881780,-117.21174316
random1981419,-144.93771867
random1400543,-721.8352276100001
random1487868,-297.60477369
random1293160,-439.95628175999997
random731362,-707.65023791
random2116260,-366.65160712
random1583725,-895.19534977
random2010578,-70.52023447
random952461,-404.84561764999995
random1879167,-847.03682619
random1264179,-668.9354459900001
random1658497,-138.05872958
random1650593,-423.05694115999995
random2138985,-146.92638225
random2474445,-372.13105879
random382351,-499.0810102
random1498372,-542.45731234
random1168251,-127.86047116
random626580,-915.32838065
random514659,-929.3031982900001
random1464601,-231.31761547
random1641568,-216.04367662
random1433481,-88.70719545
random2035491,-119.1661636
random1357723,-175.04835218
random2325364,-349.30108092999996
random1057345,-104.20814773000001
random1822115,-88.33158803
random1970548,-557.01637894
random2289239,-520.4313262300001
random499652,-377.0104199
random733224,-181.66477262
random553620,-125.92398886000001
random673846,-284.13805887999996
random750658,-343.69274471999995
random2200830,-378.27586433
random936815,-322.48705873999995
random1215024,-154.55933803
random763132,-697.38930183
random1304737,-75.48125916000001
random1296117,-217.34334872
random2174078,-263.93195018
random1393225,-135.82010592
random92906,-418.131689
random1942948,-374.00872963999996
random725469,-428.40687102
random545294,-314.52224565999995
random989874,-103.30303315
random202767,-555.11823523
random1836568,-513.53028588
random577313,-923.56650313
random969558,-389.86020532
random232114,-480.11310820999995
random1334068,-450.75242258
random2363470,-395.94410331999995
random866029,-821.91399931
random37553,-126.60458864
random643611,-516.51402218
random126857,-152.5727503
random267969,-519.41257097
random2462104,-547.9037207900001
random676301,-727.7387227500001
random790454,-460.25262716
random1967607,-333.55570257
random1940981,-134.07616694
random518450,-257.26699265999997
random1403479,-573.93405783
random2046166,-685.04015741
random669321,-433.7978844
random1263549,-411.53826468
random2135379,-1148.70463294
random1477830,-559.5538596900001
random630031,-121.41088947
random880630,-79.99080476
random188418,-329.93889606
random1445264,-521.31817777
random2188960,-231.25829865
random2450559,-142.71187195000002
random2307520,-24.34420884
random1728277,-267.94854075999996
random807896,-150.74873657
random70698,-128.85313602
random1843163,-509.13229292999995
random1875049,-323.0125025
random1559063,-4.17106512
random1729279,-382.53751271
random2232782,-587.7479827000001
random1751052,-443.47376348999995
random565225,-399.51596278999995
random81297,-268.34055666999996
random1401423,-1362.03162995
random155798,-177.52071669
random544178,-151.02578145
random1005055,-407.95537908999995
random1136654,-115.67491150000001
random2256967,-386.35585778999996
random483028,-160.72003671000002
random2139787,-260.23217986
random1499024,-461.72014965999995
random1361546,-336.87998811999995
random2439725,-265.26792995
random2188391,-310.79787944
random1772183,-226.60362721
random1027662,-122.65027209
random458940,-200.70533792
random1524600,-427.06503291999996
random2395442,-77.69552021
random434233,-385.43241057
random1665640,-1118.08050501
random765280,-523.98956046
random2301070,-484.36731290999995
random1141970,-622.31750688
random828777,-274.03567053999996
random1793501,-251.72007765
random1871550,-540.06850423
random861103,-230.1408773
random449875,-946.18159166
random672356,-192.52470307000002
random1728771,-55.826644990000005
random1678605,-485.29627715
random1365286,-389.57176853
random609434,-702.29937184
random1686195,-976.8330599000001
random950781,-113.59719744
random838899,-401.04930397
random1022297,-432.77779697
random1156496,-535.10709147
random1201568,-736.59291723
random511070,-271.72450799999996
random736960,-9.61213129
random558304,-508.70780277999995
random2280496,-151.28813464
random619352,-1153.55283293
random1453616,-349.00659143999997
random1551681,-162.15863654
random2296573,-455.98599946999997
random945155,-587.4364878700001
random687299,-211.05279245
random1728385,-619.41415549
random2036872,-320.96038839
random374026,-369.35484369
random1742831,-887.11945239
random2016972,-405.96731142
random2467243,-25.53448077
random717060,-348.13453684999996
random1414914,-20.673616709999997
random1571345,-312.24248898999997
random1396693,-115.67432353000001
random1180485,-431.57695965
random1995903,-584.7956775900001
random2175934,-345.09258294
random210230,-64.62911053
random2425137,-225.83637157
random1524734,-98.45599542000001
random1620170,-537.1631793500001
random1885714,-362.08720603999996
random1042925,-190.40456501
random1514803,-177.90071858
random1403289,-495.82688234
random2292345,-126.06849128
random85824,-187.83924108
random2172359,-502.48570982999996
random2282034,-79.43482763
random434929,-161.33087304
random1184736,-100.60569050000001
random1543399,-798.07680696
random584633,-943.53248537
random2268837,-339.27605192
random1049230,-409.27911665
random637819,-315.51041409
random1796122,-217.13869348
random1812728,-208.26844407000002
random1675344,-494.86145545
random1683017,-91.64675337
random1100564,-127.12360159
random1372101,-211.95569327
random2052183,-300.54009899
random1332238,-763.99691209
random1034975,-228.4408311
random350871,-399.38776205
random2456998,-52.85738845
random1474541,-215.12611878
random1552453,-447.58702767
random2122735,-613.73885757
random1472339,-410.94609568
random2246913,-325.06721559
random1330247,-732.02169227
random1820142,-611.04918229
random498973,-213.59880968000002
random1651715,-665.84683091
random1582342,-193.83455610000001
random459749,-474.60010955999996
random2046113,-73.58597652
random2118157,-358.87870694
random686880,-329.63558507
random2084370,-34.36203505
random501452,-431.20896852
random528350,-103.49854406
random713682,-484.00276167
random1904513,-163.46251015
random38417,-607.14622548
random1887394,-764.95293015
random2317943,-764.98096516
random6001,-141.06365804
random1288321,-62.23559344
random1018525,-288.02998599999995
random916758,-173.21796688
random1531496,-92.12985768
random926733,-86.96136721
random1621484,-365.2050313
random885415,-512.8568537
random1867127,-43.84885105
random1735313,-63.84588805
random2208437,-344.55864472999997
random2122211,-458.17773831999995
random756059,-169.25810851
random1218619,-50.18008632
random1968676,-602.85496743
random710534,-508.25232621
random194531,-452.42224644
random2194033,-382.6978132
random1717172,-186.04676522
random2136131,-752.13362376
random1199805,-628.5368427000001
random2254778,-469.00584590999995
random1953367,-188.22124795
random1358130,-611.56172437
random2109806,-222.72027719
random2188717,-505.53380896
random2327832,-469.716633
random2361535,-157.71573275
random822149,-149.85026442
random3168,-431.70831160999995
random1734868,-494.23284814
random1550981,-487.04973056999995
random925017,-673.7192883700001
random2027718,-181.3969566
random2293932,-242.290661
random761491,-281.85130984999995
random434996,-421.03778765
random2271454,-34.8612485
random2348632,-362.98606624999996
random1821426,-530.94649287
random1911242,-1041.04583592
random883441,-262.11972927
random803502,-11.836540320000001
random1635471,-29.0146838
random602672,-211.14737129
random931304,-355.53411466
random159706,-183.38317155000001
random668656,-152.10241461
random1041315,-145.0189064
random1232045,-503.13591154999995
random2175883,-609.8979399
random322177,-3.8542336600000002
random2270065,-93.92895082
random402261,-803.50974783
random1198325,-394.48399171
random1911256,-66.05685518
